material_id,formula_pretty,volume,density,formation_energy_per_atom,energy_above_hull,band_gap,total_magnetization
mp-42,Ta,554.6545628565603,16.251792226010433,7.669666661058728e-06,7.669666665321984e-06,0.0,1e-07
mp-1180307,Mo,264.9691403612464,9.61996512242326,0.39894528437499904,0.39894528437499904,0.0,7.060000000000002e-05
mp-1182248,Bi,753.5427341232094,0.9210363344351181,1.077316884999994,1.077316884999994,1.5046,0.0
mp-1524462,O2,117.80778434663212,1.804134008741377,0.0,0.0,2.7061,0.0
mp-1079297,Si,167.23079840226276,2.231027796342244,0.08220610625000001,0.08220610625000001,0.2735,0.0
mp-611836,O2,34.575622594221905,1.536783825475841,0.009970109999999002,0.009970109999999002,1.314299999999999,2.0000002
mp-1104341,Nb,126.49397324848934,8.537345194804299,0.023213351428572,0.023213351428573,0.0,0.0433282
mp-1059528,Pr,72.07220597170299,6.493006685536052,0.009701464999999,0.009701464999999,0.0,4e-07
mp-3347313,C,18.32977894194205,2.1761568056275022,0.0,0.0,1.376199999999999,0.0
mp-567332,Ce,50.80323465993319,9.15957786598274,0.0038607150000010003,0.0038607150000010003,0.0,1.4e-06
mp-632329,C,19.66763956116844,2.028127120496463,0.0141120575,0.0141120575,0.0,7.9e-06
mp-23157,Bi,68.05165021785976,10.198727517336696,0.050300225000000004,0.050300225000000004,0.0,0.0003114
mp-570459,Te,98.08863185941233,6.480408000853202,0.07254629999999901,0.07254629999999901,0.0,0.0
mp-1182425,B,121.21800062347896,1.777170495141998,0.482333581666666,0.482333581666666,0.0,0.0003072
mp-1080826,C,46.956268326840615,3.397925313187996,0.300915499999998,0.300915499999998,3.4876,0.0
mp-1009490,O2,37.02156088071,1.435251682925213,0.0017175900000000002,0.0017175900000000002,1.426,1.999999799999999
mp-542606,Pu,378.73588436104075,18.186594755543936,0.7908879723529341,0.7908879723529331,0.0,29.4777296
mp-2204849,O2,117.61951709240674,1.807021789311107,0.0035132812500000003,0.0035132812500000003,2.720399999999999,5e-07
mp-1238808,Au,39.097581250691825,16.730993180447804,0.11838149999999802,0.11838149999999802,0.0,0.0001991
mp-1096915,Cs,115.61619281972685,1.908856274035875,0.042207972068965004,0.042207972068965004,0.0,7.340000000000001e-05
mp-1179990,P,350.91536976893644,0.29313701405804504,0.8763179616666661,0.8763179616666661,3.0938,0.0005369
mp-12957,O2,107.6438082346079,1.974484493998944,0.0,0.0,1.0933,8.599999999999999e-06
mp-1947043,Bi,139.2302754774957,9.969674128659443,0.071962377499993,0.071962377499993,0.08079999999999901,0.0
mp-12883,P,231.3047215288384,1.778887746021492,0.15457059702380901,0.15457059702380901,3.5354,0.0
mp-2206907,O2,146.3782193267568,1.45199901468796,0.027979431250000002,0.027979431250000002,2.285,8.0000008
mp-569360,Hg,82.94783134025677,12.046880285620118,0.006275719166666,0.006275719166666,0.09670000000000001,0.0
mp-1974574,Hg,54.39505389904075,12.246978631090867,0.011028022499999,0.011028022499999,0.0,0.0
mp-561367,F2,54.10010077431026,2.332534709924163,0.00299408,0.00299408,2.3942,0.0
mp-1096992,Hg,139.33274467421336,9.562361874033742,0.028226317499999,0.028226317499999,0.0,0.0001239
mp-1096977,H2,6.883634324939212,0.24314536044765903,0.40012652125000003,0.40012652125000003,0.0,0.0
mp-1180991,K,429.60645839273775,0.7556247505047311,0.118525908249999,0.118525908249999,0.0,0.1908127
mp-1065697,O2,8.547012282033565,3.108411208806346,1.579331004999999,1.579331004999999,0.0,0.0024843
mp-1056059,O2,9.625427191375111,2.7601506147264443,1.557554774999999,1.557554774999999,0.0,1e-07
mp-1227541,Ca,292.3682938336179,0.22762757182572202,0.9729114900000011,0.9729114900000011,0.0,0.0005871
mp-1056027,K,439.3724822271241,0.147765864303913,0.496229587,0.496229587,0.0,7e-07
mp-1977763,Ba,57.678482980244524,3.953586096865328,0.35921323999999905,0.35921323999999905,0.0,0.0017833999999990002
mp-1179325,Sr,55.25348216121829,2.6332536398513913,0.39972050333333403,0.39972050333333403,0.0,0.0020406
mp-1182332,As,258.65185324450476,0.9619899658292641,1.090449800000001,1.090449800000001,0.0,0.3295625
mp-1076923,Ta,1225.9721677201737,0.9803518600824571,5.146382562500001,5.146382562500001,0.0,5.2043816
mp-7098,Np,72.44647034556091,21.729023203312718,0.09617646374999801,0.09617646374999801,0.0,7e-07
mp-723897,P,626.3359999999999,0.328469970370986,3.518999916666667,3.518999916666667,2.1942,11.999938
mp-1064244,Sc,101.01365804384275,2.956077409580834,0.11248714000000001,0.11248714000000001,0.0,0.0881651
mp-568348,P,1935.1232668474006,2.2326143190074212,0.0,0.0,1.8454000000000002,0.0
mp-1180036,O2,48.25607909817761,2.20222026122151,0.029974092499999,0.029974092499999,0.46429999999999905,0.0
mp-1190217,Mo,277.87163112452805,9.173278605225205,0.47885933499999905,0.47885933499999905,0.0,0.0005094
mp-729184,B,688.8523162487112,1.042434636601031,1.498615078583334,1.498615078583333,0.5081,0.0007432
mp-96,S,899.2042490263103,1.8948374962445031,0.0009478456250010001,0.0009478456250010001,2.748,0.0
mp-570602,B,374.02207560955304,2.399870090522816,0.22346854563333401,0.22346854563333302,0.0,4.1e-06
mp-22046,B,385.31959825428464,2.3295061982761442,0.09513511709999901,0.09513511709999901,0.0,2e-07
mp-570316,B,369.7995254938406,2.33018205094197,0.15526669916666602,0.15526669916666602,0.0,1.6e-06
mp-672241,Cs,990.2966648448793,1.7828572215066232,0.027480051250002004,0.027480051250002004,0.0,0.1240621
mp-1008501,Be,32.02601197075165,1.869115680088605,0.050546004999999006,0.050546004999999006,0.0,5.7e-06
mp-1064933,S,95.0964759701752,2.239628112470493,0.349663774375,0.349663774375,0.0,0.0
mp-1193227,Co,312.4360523107799,8.7701288408035,0.11920180928571401,0.11920180928571401,0.0,51.3479963
mp-569794,Ta,554.3708437019316,16.260109663343133,0.0,0.0,0.0,3.299999999999999e-06
mp-1192789,Cr,336.9481722982685,7.174882515651355,0.26357824500000304,0.26357824500000104,0.0,0.0587592
mp-1194030,Fe,339.7378821106226,7.642711211291973,0.17528872,0.175288720000001,0.0,66.5546786
mp-570747,N2,89.16749243446361,1.043370041777789,0.002401956249999,0.002401956249999,6.739,0.0
mp-93,U,608.672028769371,19.481245335079134,0.09751105433333501,0.09751105433332401,0.0,14.7854597
mp-697196,Ta,527.1351609664409,12.540166189192433,1.211237520000013,1.211237520000011,0.0,0.2761434
mp-1204046,Si,2445.0737122623686,2.021832466823777,0.178885465377357,0.178885465377357,0.15080000000000002,0.0
mp-570778,Cl2,1027.0432913796221,0.917135112372348,0.07299328437499901,0.07299328437499901,2.6476,0.0
mp-1095633,C,143.39979768854366,1.6689761282700162,0.998754169166666,0.998754169166666,2.5933,0.0
mp-1056366,Sc,25.253414510960692,2.956077409580833,0.10778921500000001,0.10778921500000001,0.0,0.002718399999999
mp-1238842,As,67.50334330336351,5.529070308698897,0.411891148333334,0.411891148333333,0.0,0.0001561
mp-1271128,Fe,21.77395584881966,8.517772787608946,0.099134600000001,0.099134600000001,0.0,0.0002904
mp-1008395,C,23.652961076240057,3.372810115535493,0.335081674999999,0.335081674999999,2.243399999999999,0.0
mp-1095534,C,124.72108814297599,1.9189284082140832,1.123357330833332,1.123357330833332,0.371799999999999,0.0
mp-10631,Sb,26.96186352719066,7.499008239742517,0.30193994,0.30193994,0.0,0.0
mp-1183455,Ca,86.19875997738622,1.544130909113659,0.013071680000001001,0.013071680000001001,0.0,0.3344764
mp-1010048,Br,28.996903544770106,4.575789044949155,0.20109457500000003,0.20109457500000003,0.0,1e-07
mp-1205417,C,456.3630321976748,0.874051366476088,1.168639081999999,1.168639082,4.1977,1.899999999999999e-06
mp-1949606,Cs,983.1042254716456,1.795900693546087,0.0,0.0,0.0,5.8600000000000015e-05
mp-632172,H2,31.263185576190356,0.10707314166998401,0.0006432450000000001,0.0006432450000000001,9.328899999999999,0.0001991
mp-1239196,Al,94.04193239433091,1.905698781135378,0.302125532499999,0.302125532499999,0.0,2e-07
mp-2739136,H2,35.11470666952428,0.095328932397423,0.0018788512499990002,0.0018788512499990002,10.5108,0.0
mp-55,Sn,27.353445542118358,7.206499535590866,0.22838304,0.22838304,0.0,0.0
mp-140,Ga,17.718394913398264,6.5343258182490995,0.12798925999999902,0.12798925999999902,0.0,0.0
mp-1183694,Cs,123.94828114669768,1.780538568202299,0.019629529999999,0.019629529999999,0.0,5e-07
mp-2739257,K,607.1084484990222,0.855521016031472,0.000127825,0.000127825,0.0,1.4200000000000001e-05
mp-1056351,Mg,22.644178710566422,1.782330131270344,0.037615175,0.037615175,0.0,0.0
mp-1525745,O2,21.11365299199015,2.516630238202509,0.28006160625000004,0.28006160625000004,0.0,0.0
mp-1010136,Cu,11.467885837555203,9.201400940058464,0.03556281,0.03556281,0.0,0.0
mp-1271068,Fe,45.741043013505404,8.109373830977775,0.017069855000000002,0.017069855000000002,0.0,8.8097568
mp-1524991,N2,15.8703244047317,2.931089747567761,3.098628081249999,3.098628081249999,0.0,0.0
mp-2739124,Cs,122.45436336950185,1.80226076859457,0.017216879999999,0.017216879999999,0.0,8e-07
mp-1055994,In,26.484932144895392,7.198801699993249,0.004489730000003,0.004489730000003,0.0,0.0
mp-568714,Bi,103.72248764857692,3.345659429363775,1.166589019999996,1.166589019999996,0.0,0.000103299999999
mp-1525568,Hg,27.65315849232062,12.045189393529622,0.0041815424999990004,0.0041815424999990004,0.0,0.0
mp-62,Pa,24.46037090317387,15.684312639614534,0.0,0.0,0.0,1.5100000000000001e-05
mp-1056579,Si,13.978871817111228,3.336254210293773,0.48407213000000104,0.48407213000000104,0.0,0.0
mp-569289,Hg,30.880879042713797,10.7862062769837,0.007561465000001001,0.007561465000001001,0.0,3.1e-06
mp-632291,H2,23.559554811080492,0.142084497143387,0.002950801249999,0.002950801249999,8.8499,0.0
mp-1179832,Rb,4410.570478838109,0.257422701244293,0.452524276249999,0.452524276249999,0.11029999999999901,0.0173883
mp-1181996,C,17.15336182787517,2.325402658115325,2.636820752499999,2.636820752499999,0.0,1e-07
mp-166,Ca,42.286603496274395,1.5738101266525022,0.02121779,0.02121779,0.0,0.0002139
mp-568938,Pr,36.32870964091476,6.440709288068943,0.11243127833333501,0.11243127833333501,0.0,0.0024903
mp-601148,I,44.6297471237438,4.721734801160363,0.119380204999999,0.119380204999999,0.0,3.76e-05
mp-623511,Sn,28.67322795238424,6.874795991697712,0.061407004999999,0.061407004999999,0.0,0.0007172999999990001
